"oa11cd","lsoa11cd","sfbb_pc","ufbb_pc","nga_pc","no2m_pc","no5m_pc","no10m_pc","no30m_pc","meddown","avdown","mindown","maxdown","avdownl10","avdownbasic","avdownsfbb","avdownufbb","medup","avup","minup","maxup","avupl10","avupbasic","avupsfbb","avupufbb","numconnl2","numconn2t5","numconn5t10","numconn10t30","numconn30p","numconn300p","avdugb","avdul10","avdubasic","avdusfbb","avduufbb","num_pcs"
"E00053406","E01010583",75.8571428571429,0,100,0,0,0,24.1428571428571,21.5714285714286,32.5571428571429,5.47142857142857,103.371428571429,7.07142857142857,11.0142857142857,63.2428571428571,0,2.04285714285714,2.7,0.642857142857143,7.61428571428571,0.814285714285714,1.31428571428571,4.31428571428571,0,0,7,28,11,30,0,129.357142857143,99.8571428571429,115.357142857143,125.2,0,7
"E00053407","E01010586",100,0,100,0,0,0,0,20.5166666666667,23.5333333333333,3.06666666666667,54,5.51666666666667,10.35,43.6833333333333,0,2.33333333333333,4.55,0.616666666666667,11.95,0.9,1.95,9.2,0,2,24,33,14,52,0,118.633333333333,65.9666666666667,86.6833333333333,163.183333333333,0,6
"E00053408","E01010586",100,0,100,0,0,0,0,26.1,24.975,2.0375,51.1375,3.3,7.75,40.0625,0,3.0125,4.5875,0.5875,12.025,0.775,1.775,7.675,0,8,29,10,10,53,0,77.075,16.9375,23.075,130.425,0,8
"E00053409","E01010578",100,0,100,0,0,0,0,30.6777777777778,36.6111111111111,7.36666666666667,91.6333333333333,5.2,13.8,62.3222222222222,0,2.43333333333333,3.81111111111111,0.677777777777778,10,0.622222222222222,1,7.83333333333333,0,0,2,13,47,49,0,94.1444444444444,149.466666666667,85.7333333333333,98.6444444444444,0,9
"E00053410","E01010581",100,0,100,0,0,0,0,26.2166666666667,52.0666666666667,8.11666666666667,184,4.73333333333333,13,95.1,0,1.61666666666667,4.11666666666667,0.783333333333333,13.3333333333333,0.683333333333333,1.16666666666667,7.83333333333333,0,0,2,18,32,54,0,128.083333333333,47.3,105.816666666667,163.15,0,6
"E00053411","E01010578",96.3684210526316,0,96.3684210526316,0,0,0,3.63157894736842,25.1052631578947,35.4052631578947,11.5421052631579,88.421052631579,3.35263157894737,15.4842105263158,63.9105263157895,0,1.42631578947368,2.46315789473684,0.857894736842105,7.81052631578947,0.378947368421053,1.01052631578947,5.97894736842105,0,1,2,16,114,62,0,101.863157894737,14.1894736842105,106.284210526316,79.2631578947368,0,19
"E00053412","E01010582",100,0,100,0,0,0,0,30.51,43,12.41,114.72,3.56,15.99,66.13,0,2.63,4.24,0.79,11.77,0.32,1.02,8.24,0,0,0,5,36,37,0,112.4,40.6,65.33,203.25,0,10
"E00053414","E01010582",99.3333333333333,0,100,0,0,0,0.666666666666667,23.7,35.7416666666667,6.125,97.2583333333333,5.25,11.1916666666667,59.9083333333333,0,2.38333333333333,4.11666666666667,0.775,11.2916666666667,0.775,1.3,7.6,0,0,5,50,37,70,0,139,80.3166666666667,121.033333333333,140.683333333333,0,12
"E00053415","E01010578",96.625,0,100,0,0,0,3.375,20.85,32.6125,6.3375,108.95,7.825,13.7,63.1375,0,1.275,3.025,0.7875,11.9,0.9125,1.0875,7.525,0,0,3,16,56,44,0,90.3875,39.5875,63.225,120.3,0,8
"E00053416","E01010582",100,0,100,0,0,0,0,46.96,58.16,8.04,160.8,8.32,13.42,81.12,0,3.6,4.12,0.76,10.9,0.86,1,5.76,0,0,0,8,36,74,0,144.52,85.5,140.64,150.22,0,5
"E00053417","E01010584",98.2857142857143,0,98.2857142857143,0,0,0,1.71428571428571,26.9285714285714,49.1571428571429,8.75714285714286,158.285714285714,5.58571428571428,16.2571428571429,92.1571428571429,0,1.72857142857143,3.87142857142857,0.657142857142857,11.7142857142857,0.557142857142857,1.07142857142857,7.42857142857143,0,0,0,7,46,50,0,141.828571428571,35.3285714285714,107.328571428571,193.542857142857,0,7
"E00053418","E01010581",100,0,100,0,0,0,0,40.8166666666667,46.8833333333333,7.31666666666667,129.966666666667,5.18333333333333,12.25,73.3666666666667,0,2.51666666666667,4.21666666666667,0.75,15,0.633333333333333,1.01666666666667,6.96666666666667,0,0,6,28,32,85,0,94.6,54.3833333333333,77.1333333333333,113.183333333333,0,6
"E00053419","E01010584",100,0,100,0,0,0,0,23.2666666666667,35.3333333333333,8.93333333333333,95.6333333333333,3.93333333333333,19.1,69.2333333333333,0,1.4,3,0.533333333333333,16.6666666666667,0.3,1.03333333333333,11.2,0,1,0,2,47,15,0,82.0666666666667,9.93333333333333,84.0333333333333,94.2666666666667,0,3
"E00053420","E01010578",15.25,0,75,0,34.875,52.25,84.75,7.8375,9.0375,3.5375,17.1375,5.6125,6.2875,6.1625,0,0.9125,1.5125,0.575,3.3875,0.85,0.85,1.5625,0,3,12,42,5,8,0,111.1125,96.1375,108.7625,21.3375,0,8
"E00053421","E01010584",100,0,100,0,0,0,0,21.2,40.0666666666667,9.43333333333333,135.666666666667,5.23333333333333,17.3666666666667,76.9666666666667,0,1.26666666666667,2.9,0.8,11.3333333333333,0.633333333333333,1.1,7.63333333333333,0,0,2,12,29,26,0,167.3,71.7333333333333,207.966666666667,106.6,0,3
"E00053422","E01010584",100,0,100,0,0,0,0,24.7,48.6666666666667,12.2333333333333,200,2.16666666666667,19.7333333333333,95.4333333333333,0,1.83333333333333,3.3,0.633333333333333,12,0.233333333333333,1.16666666666667,6.86666666666667,0,1,0,4,34,28,0,135.966666666667,3.43333333333333,120.966666666667,160.833333333333,0,3
"E00053424","E01010584",99.2857142857143,0,99.2857142857143,0,0,0,0.714285714285714,27.8142857142857,38.2,12.9,97.4285714285714,1.45714285714286,20.2714285714286,62.3714285714286,0,1.57142857142857,2.37142857142857,0.7,6.28571428571429,0.128571428571429,1.05714285714286,4.08571428571429,0,0,1,2,35,23,0,169.628571428571,13.8428571428571,196.442857142857,110.328571428571,0,7
"E00053425","E01010581",100,0,100,0,0,0,0,28.6,49.9166666666667,9.51666666666667,165.333333333333,5.45,14.75,87.1833333333333,0,3.11666666666667,4.63333333333333,0.783333333333333,13,0.65,1.13333333333333,8.61666666666667,0,1,0,10,50,68,0,289.1,69.7166666666667,251.85,375.016666666667,0,6
"E00053426","E01010585",89.6666666666667,0,89.6666666666667,0,0,0,10.3333333333333,27.7333333333333,37.5888888888889,14.5,113.766666666667,1.68888888888889,20.0888888888889,74.3333333333333,0,1.66666666666667,2.25555555555556,0.777777777777778,7.04444444444444,0.155555555555556,1.07777777777778,4.74444444444444,0,1,0,10,58,32,0,127.277777777778,0.277777777777778,131.611111111111,134.3,0,9
"E00053427","E01010585",99.625,0,99.625,0,0,0,0.375,34.55,42.9,10.5875,120.25,3.375,16.925,68.85,0,1.9875,3.7125,0.8625,10.8,0.5125,1.05,7.6125,0,1,0,6,88,59,0,138.2125,36.8,121.825,163.625,0,8
"E00053428","E01010581",100,0,100,0,0,0,0,29.2,44.775,4.05,163,6.45,11.25,74.125,0,1.9,4.125,0.6,14,0.8,1.275,6.55,0,1,3,12,23,47,0,189.55,88.825,225.975,156.525,0,4
"E00053429","E01010583",100,0,100,0,0,0,0,26.125,50.175,5.175,163.75,5.75,13.775,88.95,0,2.475,4.525,0.825,14,0.775,1.35,8.15,0,1,3,7,27,36,0,196.35,88.1,209.225,195.475,0,4
"E00053430","E01010585",84.7142857142857,0,84.7142857142857,0,0,0,15.2857142857143,24.7714285714286,32.2857142857143,12,81.6714285714286,2.74285714285714,19.8571428571429,60.7,0,1.37142857142857,2.48571428571429,0.785714285714286,11.6142857142857,0.371428571428571,1.08571428571429,8.3,0,0,2,4,91,32,0,64.9,5.5,51.7428571428571,116.728571428571,0,7
"E00053431","E01010581",100,0,100,0,0,0,0,39,45.22,7.88,151.2,4.72,12.94,70.42,0,2.36,4.2,0.72,13.48,0.58,0.98,6.86,0,0,2,16,34,60,0,132.64,19.62,104.78,168.6,0,5
"E00053432","E01010583",99.1111111111111,0,100,0,0,0,0.888888888888889,35.4333333333333,48.9444444444444,5.52222222222222,148.222222222222,6.3,10.0777777777778,76.1111111111111,0,2.98888888888889,4.2,0.733333333333333,11.8111111111111,0.755555555555556,1.17777777777778,6.27777777777778,0,1,5,21,12,57,0,124.288888888889,81.0888888888889,110.955555555556,135.3,0,9
"E00053433","E01010583",100,0,100,0,0,0,0,36.7,51.04,6.12,160.8,7.36,10.6,76.82,0,1.98,3.56,0.8,10.8,0.92,1,5.74,0,1,0,11,23,46,0,108.82,48.94,97.66,93.88,0,5
"E00053434","E01010585",100,0,100,0,0,0,0,26.6,48.7,11.625,170,2.725,20.975,86.875,0,1.45,3.225,0.575,14,0.3,1,8.875,0,0,2,3,68,41,0,137.25,16.7,128.1,202.1,0,4
"E00053435","E01010585",100,0,100,0,0,0,0,23.85,42.0666666666667,8.8,155.3,6.38333333333333,18.9666666666667,81.5666666666667,0,1.23333333333333,2.65,0.7,9.5,0.716666666666667,1.1,5.31666666666667,0,1,0,5,49,40,0,95.6166666666667,56.6166666666667,86.1166666666667,97.2333333333333,0,6
"E00053436","E01010583",100,0,100,0,0,0,0,29,53.2833333333333,4.16666666666667,167.333333333333,6.85,9,91.6,0,2.16666666666667,3.86666666666667,0.633333333333333,11,0.833333333333333,1.28333333333333,6.2,0,0,7,26,10,47,0,107,90.3,106.283333333333,118.966666666667,0,6
"E00053437","E01010586",100,0,100,0,0,0,0,19.5727272727273,24.3909090909091,2.82727272727273,61.9,4.5,5.00909090909091,49.7363636363636,0,1.77272727272727,3.77272727272727,0.654545454545455,11.5272727272727,0.827272727272727,0.927272727272727,9.65454545454545,0,5,31,19,3,42,0,111.645454545455,48.6727272727273,54.2,188.545454545455,0,11
"E00053438","E01010586",100,0,100,0,0,0,0,16.25,26.0625,3.2375,69.1625,5.0625,5.975,59.5,0,2.075,3.275,0.6,8.7,0.8375,0.8375,7.825,0,2,21,29,2,30,0,124.775,84.2375,90.1,139.45,0,8
"E00053439","E01010586",100,0,100,0,0,0,0,16.275,25.7875,3.4,65.5375,5.6875,6.275,54.4875,0,2.7125,5.0625,0.6,15.425,0.9125,1,11.875,0,3,14,37,3,44,0,93.2375,63.0625,76.15,103.3125,0,8
"E00053440","E01010580",94.5,0,100,5.5,5.5,5.5,5.5,13.1,22.4833333333333,3.71666666666667,67.2833333333333,6.81666666666667,6.91666666666667,55.3166666666667,0,0.95,4.03333333333333,0.583333333333333,15.5,0.883333333333333,0.933333333333333,13.2333333333333,0,1,12,57,1,25,0,95.1833333333333,73.6,73.25,103.266666666667,0,6
"E00053441","E01010578",81.7142857142857,0,100,0,0,0,18.2857142857143,29.8571428571429,40.7714285714286,5.98571428571429,125.957142857143,7.38571428571428,11.9285714285714,61.2571428571429,0,3.32857142857143,4,0.785714285714286,11.5857142857143,1.01428571428571,1.22857142857143,6.45714285714286,0,1,2,17,39,61,0,131.714285714286,113.642857142857,110,147.014285714286,0,7
"E00053442","E01010579",100,0,100,0,0,0,0,30.28,51.2,7,200,5.8,12.66,89.52,0,2.16,3.46,0.66,12,0.76,1.16,5.56,0,0,4,23,33,60,0,99.36,43.34,62.52,133.46,0,5
"E00053443","E01010579",100,0,100,0,0,0,0,24.08,42.3,5.1,150.4,7.7,11.4,83.44,0,3.1,4.24,0.6,14.26,1.08,1.86,7.2,0,0,4,43,23,54,0,89.04,63.22,85.92,87.06,0,5
"E00053444","E01010580",100,0,100,0,0,0,0,27.3125,31.675,3.825,92.6125,6.6,9.4375,54.6625,0,3.2125,4.675,0.6,14.2,0.85,1.05,10.3875,0,0,7,26,23,48,0,135.4875,65.1875,74.6375,188.95,0,8
"E00053445","E01010579",100,0,100,0,0,0,0,24.5714285714286,36.5857142857143,6.24285714285714,107.257142857143,7.7,11.9285714285714,65.6571428571429,0,1.44285714285714,3.6,0.771428571428571,11.3714285714286,0.885714285714286,1.21428571428571,7.41428571428571,0,1,1,15,36,44,0,73.3571428571429,21.2571428571429,56.9142857142857,92.4571428571428,0,7
"E00053447","E01010579",100,0,100,0,0,0,0,25.2625,40.15,6.3,119.4375,7.325,11.325,71.825,0,2.425,4.8,0.8125,13.125,0.9375,1.45,9.25,0,0,2,24,19,42,0,97.5125,50.975,49.0625,143.65,0,8
"E00053448","E01010580",100,0,100,0,0,0,0,27.3222222222222,39.6222222222222,9.77777777777778,122.244444444444,5.87777777777778,10.1555555555556,65.5111111111111,0,2.65555555555556,4.05555555555556,1.48888888888889,10.5666666666667,0.755555555555556,1.15555555555556,6.27777777777778,0,0,1,21,28,65,0,121.588888888889,77.2777777777778,88.6,155.722222222222,0,9
"E00053449","E01010583",86.7142857142857,0,89.8571428571429,0,0,0,13.2857142857143,25.0142857142857,30.2714285714286,5.78571428571429,74.5142857142857,4.88571428571429,11.2571428571429,45.7571428571429,0,3.97142857142857,5.71428571428571,0.614285714285714,13.6571428571429,0.628571428571428,1.25714285714286,10.3,0,2,4,21,30,35,0,117.357142857143,118.4,105.214285714286,119.442857142857,0,7
"E00053450","E01010579",100,0,100,0,0,0,0,42.1,50.0625,15.2375,133.9875,5.6625,12.4625,64.7125,0,4.05,5.3375,1.175,13.65,0.6125,0.9375,7.525,0,0,0,6,36,62,0,82.0875,7.2375,47.4125,88.8125,0,8
"E00053451","E01010582",100,0,100,0,0,0,0,43.8555555555556,46.0555555555556,10.1111111111111,106.888888888889,5.25555555555556,15.1444444444444,69.2222222222222,0,2.71111111111111,3.5,0.811111111111111,8.57777777777778,0.655555555555556,1.03333333333333,5.11111111111111,0,2,1,9,33,59,0,106.722222222222,48.5111111111111,101.211111111111,124.766666666667,0,9
"E00053452","E01010580",100,0,100,0,0,0,0,28.5333333333333,38.1,2.95,121.366666666667,6.48333333333333,7.75,69.35,0,1.4,3.98333333333333,0.566666666666667,14.9666666666667,0.9,1.08333333333333,8.15,0,3,12,35,9,58,0,115.233333333333,46.2166666666667,77.6,171.883333333333,0,6
"E00053453","E01010582",100,0,100,0,0,0,0,26.8,37.55,7.7125,129.525,3.4125,14.7375,67.125,0,1.7,3.45,0.625,10.975,0.4625,1.1875,6.9625,0,1,3,7,48,44,0,124.9875,19.5375,124.35,144.4125,0,8
"E00053454","E01010589",100,0,100,0,0,0,0,17.15,27.4166666666667,1.98333333333333,69.3833333333333,3.61666666666667,3.96666666666667,55.7166666666667,0,3.11666666666667,5.53333333333333,0.55,15.9666666666667,0.75,0.883333333333333,12.0333333333333,0,15,51,6,2,52,0,90.9,48.7833333333333,49.1833333333333,130.966666666667,0,6
"E00053455","E01010593",98.8125,0,98.8125,0,0.875,1.1875,1.1875,14.61875,23.86875,2.85625,65.3375,4.58125,5.75,54.08125,0,2.35625,4.71875,0.61875,14.43125,0.8125,1.1,11.575,0,8,28,42,3,52,0,164.2125,93.6,114.2875,229.24375,0,16
"E00053456","E01010593",99.3,0,100,0,0,0.4,0.7,27.94,29.09,4.13,65.95,6.53,7.78,52.69,0,5.2,6.37,0.88,17.7,1.03,1.14,14.13,0,2,8,48,18,51,0,94.71,72.31,81.62,119.56,0,10
"E00053457","E01010593",100,0,100,0,0,0,0,14.1,24.18,3.85,59.16,6.46,7.24,51.83,0,1.86,4.42,0.72,12.28,0.95,1.04,9.87,0,2,4,53,7,41,0,100.87,92.72,94.2,94.4,0,10
"E00053458","E01010590",20.5555555555556,0,100,1.55555555555556,1.55555555555556,5.77777777777778,79.4444444444444,12.0555555555556,11.9666666666667,4.36666666666667,19.8777777777778,6.17777777777778,11.5333333333333,3.67777777777778,0,1.43333333333333,1.58888888888889,0.588888888888889,3.23333333333333,0.855555555555556,1.53333333333333,0.622222222222222,0,2,12,32,56,7,0,117.633333333333,65.6111111111111,118.133333333333,3.68888888888889,0,9
"E00053459","E01010587",100,0,100,0,0,0,0,13.5,23.3142857142857,2.71428571428571,56.5571428571429,5.68571428571429,6.28571428571429,47.5285714285714,0,0.985714285714286,4.07142857142857,0.628571428571429,13.5,0.9,1.02857142857143,9.98571428571429,0,3,23,49,6,47,0,148.085714285714,129.471428571429,135.171428571429,167.614285714286,0,7
"E00053460","E01010593",100,0,100,0,0,0,0,9.7,25.8666666666667,3.36666666666667,74.1833333333333,5.58333333333333,5.58333333333333,59.3833333333333,0,1,3.66666666666667,0.65,14.35,0.916666666666667,0.916666666666667,9.51666666666667,0,1,21,42,0,46,0,104.983333333333,95.7833333333333,95.7833333333333,118.366666666667,0,6
"E00053461","E01010587",55.8695652173913,0,79.4347826086957,10.5217391304348,27.5652173913043,31.2173913043478,39.7826086956522,9.72608695652174,15.8478260869565,2.34347826086957,45.9826086956522,3.83913043478261,4.62173913043478,35.1913043478261,0,1.9,3.0304347826087,0.526086956521739,8.67391304347826,0.704347826086957,0.960869565217392,6.31739130434782,0,44,87,51,9,67,0,116.860869565217,94.6,101.565217391304,111.773913043478,0,23
"E00053462","E01010596",100,0,100,0,0,0,0,33.45,42.6833333333333,15.1,126.066666666667,5.23333333333333,15.6166666666667,62.8333333333333,0,2.36666666666667,3.26666666666667,1.2,8.38333333333333,0.7,1.08333333333333,5.31666666666667,0,0,0,5,47,46,0,123.333333333333,37.0666666666667,140.933333333333,74.75,0,6
"E00053463","E01010596",100,0,100,0,0,0,0,40.8666666666667,53.4333333333333,2.03333333333333,151.633333333333,5.63333333333333,7.13333333333333,76.3333333333333,0,3.33333333333333,4.5,0.6,11.9666666666667,0.866666666666667,0.9,6.33333333333333,0,1,6,13,7,54,0,78.8666666666667,65.8333333333333,103.166666666667,63.2666666666667,0,3
"E00053464","E01010596",100,0,100,0,0,0,0,42.81,51.19,7.02,136.78,6.22,11.73,89.12,0,2.98,4.06,0.79,10.4,0.84,1.06,7.76,0,0,2,15,43,49,0,120.51,87.18,105.41,195.01,0,10
"E00053465","E01010588",100,0,100,0,0,0,0,35.02,39.84,4.98,118.2,5.32,11.94,65.94,0,2.24,3.52,0.64,11.4,0.68,1.14,5.8,0,0,5,17,34,59,0,113.56,38.1,132.78,100.5,0,5
"E00053466","E01010588",100,0,100,0,0,0,0,37.9428571428571,48.5,8.08571428571429,133.114285714286,5.62857142857143,12.3285714285714,73.6142857142857,0,1.9,3.6,0.771428571428571,10.5714285714286,0.657142857142857,1.07142857142857,6.55714285714286,0,1,0,17,27,68,0,91.0571428571428,17.7428571428571,63.4857142857143,113.3,0,7
"E00053467","E01010596",100,0,100,0,0,0,0,32.2714285714286,41.5571428571429,7.04285714285714,121.428571428571,6.34285714285714,12.8285714285714,63.1285714285714,0,2.2,3.8,0.685714285714286,10.7571428571429,0.742857142857143,0.971428571428571,7.4,0,0,3,14,50,54,0,128.071428571429,71.0142857142857,93.7,132.857142857143,0,7
"E00053468","E01010588",100,0,100,0,0,0,0,25,51.4666666666667,3.43333333333333,184,6.63333333333333,9.8,95.0333333333333,0,1.9,3.96666666666667,0.5,12,0.9,1.26666666666667,6.76666666666667,0,0,7,24,13,49,0,129.166666666667,86.3666666666667,147.333333333333,118.1,0,3
"E00053469","E01010588",99.1666666666667,0,100,0,0,0,0.833333333333333,36.75,49.3666666666667,4.56666666666667,155.083333333333,7.26666666666667,10.3333333333333,79.4,0,2.35,4.16666666666667,0.6,13,0.933333333333333,1.05,7.36666666666667,0,1,6,30,34,75,0,137.3,51.6333333333333,126.95,136.666666666667,0,6
"E00053470","E01010591",100,0,100,0,0,0,0,47.475,54.65,3.275,163,6.525,7.1,80.8,0,2.875,3.825,0.5,10.5,0.85,0.85,5.425,0,2,3,33,3,66,0,148.825,129.775,161.425,138.9,0,4
"E00053471","E01010591",99.25,0,100,0,0,0,0.75,35.85,52,3,188,5.8,7.45,88.225,0,2.475,3.85,0.45,12,0.8,0.95,6.175,0,1,8,34,7,61,0,106.3,89.3,88.5,114.825,0,4
"E00053472","E01010596",100,0,100,0,0,0,0,46.6666666666667,55.0666666666667,3.33333333333333,200,5.4,5.66666666666667,80.3333333333333,0,3,4.8,0.366666666666667,17.0666666666667,0.766666666666667,0.766666666666667,7.1,0,0,21,16,1,76,0,124.833333333333,105.766666666667,104.5,132.866666666667,0,3
"E00053473","E01010587",96.75,0,100,0,0,0,3.25,22.8875,29.375,2.275,107.775,3.925,5.975,59.5875,0,1.8375,2.6875,0.6125,8.625,0.7,1,5.1625,0,4,30,10,11,44,0,59.125,32.6375,36.8125,92,0,8
"E00053474","E01010591",97.6666666666667,0,100,0,0,0,2.33333333333333,17.9,27.35,2.83333333333333,89.9666666666667,5.93333333333333,7.41666666666667,54.7333333333333,0,1.53333333333333,3.08333333333333,0.566666666666667,10.8,0.85,0.983333333333333,7.45,0,2,12,50,4,36,0,109.266666666667,60.6333333333333,83.95,178.083333333333,0,6
"E00053475","E01010589",100,0,100,0,0,0,0,14.6,19.9,1.2,57.65,3.75,6.8,42.55,0,1.15,4.05,0.4,13.85,0.95,1.25,9.9,0,6,34,10,13,39,0,98.85,62.95,68.85,163.65,0,2
"E00053476","E01010588",100,0,100,0,0,0,0,32.88,49.52,3.84,180.8,6.76,9.6,84.32,0,2.62,3.94,0.74,12,0.76,1.14,6.42,0,2,2,25,17,49,0,108.34,74.38,83.58,122.44,0,5
"E00053477","E01010587",80,0,100,0,0,0,20,14.74,22.88,2.2,58.38,3.8,5.9,40.4,0,2.76,3.72,0.44,12.18,0.72,0.98,6.66,0,2,29,6,3,31,0,55.16,34.8,34.88,81.98,0,5
"E00053478","E01010587",100,0,100,0,0,0,0,27.1909090909091,31.1545454545455,4.27272727272727,81.8636363636364,6.79090909090909,8.57272727272727,52.7818181818182,0,2.43636363636364,3.86363636363636,0.718181818181818,10.7454545454545,1.16363636363636,1.23636363636364,7.06363636363636,0,2,13,50,20,75,0,95.5545454545454,72.3181818181818,78.9909090909091,126.572727272727,0,11
"E00053479","E01010591",100,0,100,0,0,0,0,28.1333333333333,45.1666666666667,1.8,200,4.93333333333333,6.4,83.8333333333333,0,2,3.6,0.5,14.6666666666667,0.8,0.833333333333333,6.36666666666667,0,3,23,19,5,55,0,134.133333333333,108.433333333333,106.533333333333,156.133333333333,0,3
"E00053480","E01010591",100,0,100,0,0,0,0,28.3,41.2571428571429,8.42857142857143,135.271428571429,5.07142857142857,6.41428571428572,68.6,0,2.72857142857143,4.2,0.957142857142857,12.0857142857143,0.742857142857143,0.742857142857143,7.6,0,3,8,31,7,54,0,154.814285714286,80.6142857142857,78.6142857142857,238.071428571429,0,7
"E00053481","E01010589",100,0,100,0,0,0,0,15.26,21.2,2.02,66.9,4.22,4.5,54.92,0,1.82,3.38,0.48,13.5,0.78,0.88,10.46,0,3,34,20,1,25,0,71.84,68.96,68.16,84.38,0,5
"E00053482","E01010589",100,0,100,0,0,0,0,22.0625,25.1125,2.775,59.6,4.2625,5.675,50.4375,0,2.7,4.725,0.5625,14.3125,0.775,1.1,10.975,0,5,29,22,3,41,0,132.8875,124.0125,127.1,170.5375,0,8
"E00053483","E01010589",100,0,100,0,0,0,0,10.0583333333333,20.3416666666667,3.08333333333333,56.05,5.24166666666667,5.35833333333333,45.6166666666667,0,1.26666666666667,3.45833333333333,0.633333333333333,10.025,0.941666666666667,0.975,7.275,0,4,25,44,1,41,0,120.258333333333,74.5583333333333,81.7166666666667,148.508333333333,0,12
"E00053484","E01010593",99.6,0,100,0,0,0,0.4,6.96,13.28,2.2,49.82,6.24,6.64,35.02,0,0.92,2.38,0.52,11.64,0.88,1.02,7.56,0,2,20,61,2,22,0,128.96,111.48,110.72,177.92,0,5
"E00053485","E01010592",99.8333333333333,0,100,0,0,0,0.166666666666667,19.9,21.3833333333333,6.35,47.4166666666667,3.36666666666667,17.75,40.5,0,1.13333333333333,1.9,0.733333333333333,9.11666666666667,1.31666666666667,1.11666666666667,7.63333333333333,0,3,1,3,77,8,0,120.5,35.2166666666667,125.166666666667,90.3333333333333,0,6
"E00053486","E01010590",99.6,0,100,0,0,0,0.4,21.75,24.86,6.19,55.69,5.07,13.62,42.55,0,1.89,3.27,0.68,10.19,0.63,0.99,8.43,0,2,3,16,66,44,0,189.18,61.38,124.4,297.16,0,10
"E00053487","E01010590",99.3,0,100,0,0.7,0.7,0.7,19.72,20.79,10.06,36.33,3.66,18.04,26.48,0,1.17,1.78,0.64,7.08,0.41,1.18,5.39,0,1,1,7,95,19,0,125.45,36.41,110.28,124.27,0,10
"E00053488","E01010592",91,0,93,0,0,0,9,20.2,22.075,8.325,56.475,5.275,19.35,51.9,0,1.075,1.725,0.425,7.25,0.575,1.175,6.85,0,0,0,8,78,8,0,104,29.2,97.475,134.5,0,4
"E00053489","E01010590",61.8823529411765,0,100,0.352941176470588,3.29411764705882,3.76470588235294,38.1764705882353,19.3235294117647,18.3352941176471,7.65294117647059,28.7117647058824,3.38823529411765,13.1411764705882,15.9647058823529,0,2.51176470588235,2.35882352941176,0.752941176470588,4.15294117647059,0.629411764705882,1.43529411764706,2.57058823529412,0,8,9,15,60,23,0,142.194117647059,54.8352941176471,135.735294117647,101.129411764706,0,17
"E00053490","E01010592",53,0,100,0,0,0,47,19.24,18.36,9.02,27.52,4.42,17.6,13.46,0,1.24,1.68,0.62,5.6,0.6,1.62,1.74,0,0,0,3,72,2,0,177.02,13.32,192.96,19.34,0,5
"E00053491","E01010592",98.8571428571429,0,98.8571428571429,0,0,0,1.14285714285714,20.8428571428571,23.2571428571429,8.55714285714286,44.7571428571429,4.64285714285714,18.0428571428571,38.3,0,1.18571428571429,2.72857142857143,0.642857142857143,9.51428571428572,0.571428571428571,1.22857142857143,6.81428571428571,0,1,2,8,67,18,0,109.757142857143,44.3857142857143,107.471428571429,72.2571428571429,0,7
"E00053492","E01010590",93.4285714285714,0,93.4285714285714,0,0,0,6.57142857142857,22.4642857142857,23.75,12.8571428571429,41.5142857142857,2.78571428571429,19.4857142857143,32.8285714285714,0,2.22857142857143,2.7,0.757142857142857,8.07857142857143,0.464285714285714,1.44285714285714,6.94285714285714,0,0,0,10,101,20,0,154.335714285714,59.45,144.328571428571,116.821428571429,0,14
"E00053493","E01010592",86.6666666666667,0,86.6666666666667,0,0,0,13.3333333333333,19.9666666666667,24.4333333333333,10.7666666666667,57.1333333333333,3.25,18.9333333333333,42.1833333333333,0,1.13333333333333,2.25,0.616666666666667,9.35,0.333333333333333,1.08333333333333,8.4,0,0,2,8,89,23,0,96.15,6.63333333333333,75.5,224.9,0,6
"E00053494","E01010595",83,0,83,0,16.6363636363636,17,17,20.7181818181818,39.1363636363636,2.28181818181818,127.945454545455,3.11818181818182,3.20909090909091,73.5545454545454,0,1.64545454545455,2.81818181818182,0.563636363636364,8.27272727272727,0.809090909090909,0.809090909090909,4.62727272727273,0,3,51,0,1,41,0,100.4,91.9454545454545,91.7090909090909,105.690909090909,0,11
"E00053495","E01010594",100,0,100,0,0,0,0,47.5,50.1777777777778,6,119.633333333333,2.35555555555556,3.31111111111111,68.8111111111111,0,4.85555555555556,5.45555555555556,0.822222222222222,11.8444444444444,0.611111111111111,0.688888888888889,7.47777777777778,0,15,22,3,4,83,0,133.588888888889,46.9222222222222,47.1666666666667,165.533333333333,0,9
"E00053496","E01010595",75.6666666666667,0,75.6666666666667,0,20.8333333333333,24.3333333333333,24.3333333333333,17.1,26.4166666666667,1.9,91.6666666666667,2.9,3.28333333333333,62.6166666666667,0,1.53333333333333,2.21666666666667,0.45,6.5,0.683333333333333,0.683333333333333,4.46666666666667,0,5,34,1,3,42,0,95.2166666666667,72.25,70.8833333333333,134.666666666667,0,6
"E00053497","E01010595",100,0,100,0,0,0,0,28.5,32.9615384615385,1.96153846153846,97.4076923076923,3.20769230769231,4.50769230769231,60.7538461538462,0,2.63846153846154,3.41538461538462,0.546153846153846,9.34615384615385,0.715384615384615,0.853846153846154,6.72307692307692,0,10,71,4,7,86,0,115.830769230769,98.0923076923077,94.3384615384615,172.192307692308,0,13
