"lsoa11cd","CAUTH18NM","lsoa11nm","median_95Q1","median_95Q2","median_95Q3","median_95Q4","median_96Q1","median_96Q2","median_96Q3","median_96Q4","median_97Q1","median_97Q2","median_97Q3","median_97Q4","median_98Q1","median_98Q2","median_98Q3","median_98Q4","median_99Q1","median_99Q2","median_99Q3","median_99Q4","median_00Q1","median_00Q2","median_00Q3","median_00Q4","median_01Q1","median_01Q2","median_01Q3","median_01Q4","median_02Q1","median_02Q2","median_02Q3","median_02Q4","median_03Q1","median_03Q2","median_03Q3","median_03Q4","median_04Q1","median_04Q2","median_04Q3","median_04Q4","median_05Q1","median_05Q2","median_05Q3","median_05Q4","median_06Q1","median_06Q2","median_06Q3","median_06Q4","median_07Q1","median_07Q2","median_07Q3","median_07Q4","median_08Q1","median_08Q2","median_08Q3","median_08Q4","median_09Q1","median_09Q2","median_09Q3","median_09Q4","median_10Q1","median_10Q2","median_10Q3","median_10Q4","median_11Q1","median_11Q2","median_11Q3","median_11Q4","median_12Q1","median_12Q2","median_12Q3","median_12Q4","median_13Q1","median_13Q2","median_13Q3","median_13Q4","median_14Q1","median_14Q2","median_14Q3","median_14Q4","median_15Q1","median_15Q2","median_15Q3","median_15Q4","median_16Q1","median_16Q2","median_16Q3","median_16Q4","median_17Q1","median_17Q2","median_17Q3","median_17Q4","median_18Q1","median_18Q2","median_18Q3","median_18Q4"
"E01011599","West Yorkshire","Leeds 066D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147950,148950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85250,NA,NA,NA,NA,NA,NA,89000,NA,90000,NA,NA,NA,94000,NA,1e+05,NA,NA,1e+05,NA,NA,NA,NA,NA,NA,NA,NA
"E01011600","West Yorkshire","Leeds 079A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24995,NA,NA,NA,NA,NA,NA,NA,NA,135000,NA,NA,NA,72000,NA,NA,NA,NA,32500,NA,125000,125000,106250,109975,109000,NA,114995,NA,NA,120000,149995,NA,NA,146500,112500,123500,127750,159950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,NA,NA,NA,NA,NA,NA,90000,NA,NA,NA,105000,NA,NA,NA,NA,131250,NA,133500,NA,131000,105000,77000,125000,145000,133750,NA,149950,134999,157500,NA
"E01011601","West Yorkshire","Leeds 079B",NA,NA,NA,NA,NA,NA,NA,45250,NA,NA,44000,NA,NA,NA,NA,NA,NA,NA,NA,51500,NA,NA,NA,NA,30950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156915,153595,160995,NA,145020,NA,NA,NA,70000,NA,NA,NA,NA,NA,NA,NA,NA,NA,39000,NA,86000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,NA,NA,NA,51000,NA,NA,110000,NA,105000,127500,NA,NA
"E01011602","West Yorkshire","Leeds 076A",NA,50000,49750,NA,NA,NA,53950,NA,NA,NA,53000,42000,NA,NA,NA,NA,NA,NA,NA,57000,NA,49950,47000,NA,NA,NA,NA,59995,64950,128950,103975,141225,NA,NA,77950,86950,99950,149950,79000,137925,NA,97000,95000,151625,119995,119995,116500,118000,126500,NA,130662.5,1e+05,NA,107950,122500,NA,83500,NA,NA,91500,160500,137000,NA,NA,NA,72500,67750,125997.5,NA,68500,102375,102995,95000,82500,NA,142000,95000,112500,NA,105000,149950,144000,95000,83250,93000,NA,147250,90000,131975,119000,150000,106000,NA,175000,NA,160000
"E01011603","West Yorkshire","Leeds 076B",36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53000,NA,NA,NA,NA,NA,NA,NA,145000,124995,100500,NA,NA,NA,NA,NA,NA,142500,NA,NA,NA,85000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119000,NA,NA,NA,NA,45000,NA,NA,NA,NA,NA,NA,NA,NA,NA,130000,NA,86000,NA,NA,NA,NA,NA,NA,90000,NA,95000,NA,NA
"E01011604","West Yorkshire","Leeds 079C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16800,NA,NA,NA,NA,NA,NA,NA,132000,NA,134500,NA,128995,125000,125000,131995,99500,132950,NA,105000,NA,137000,NA,NA,140000,NA,NA,NA,NA,85500,NA,NA,NA,110000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108500,NA,NA,116000,NA,NA,NA,NA,NA,105000,105500,49300,NA,115225,60000,162500,129000,175000,175000,127000,157000,NA
"E01011605","West Yorkshire","Leeds 076C",NA,NA,43000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92500,NA,102500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011606","West Yorkshire","Leeds 076D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32000,NA,NA,NA,NA,NA,NA,NA,NA,NA,32000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48000,NA,NA,NA,30000,35000,NA,NA,NA,NA,NA,NA,NA,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011607","West Yorkshire","Leeds 079D",NA,NA,45000,NA,NA,NA,47750,NA,39000,NA,NA,NA,NA,43500,NA,NA,NA,NA,NA,NA,24000,NA,49250,NA,NA,48000,NA,NA,24000,NA,55000,NA,NA,NA,NA,39000,NA,87000,87000,NA,NA,NA,105000,87000,119000,119950,118000,NA,NA,78997.5,124000,1e+05,NA,124995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68000,NA,NA,61750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68500,85000,NA,NA,NA,NA,56000,NA,NA,NA,1e+05,117000,NA,NA,82000,NA,NA
"E01011608","West Yorkshire","Leeds 068A",31995,31995,31995,NA,NA,NA,NA,30000,NA,NA,NA,27400,28995,NA,27995,NA,NA,NA,NA,59972.5,29250,46500,33997.5,48475,26000,70000,31000,32995,77000,62975,35495,72000,44750,29000,59950,NA,63500,NA,NA,131475,NA,94475,NA,100997.5,NA,79000,104250,57000,35000,NA,84950,88000,138000,70000,125000,NA,NA,NA,67000,NA,NA,114000,60000,NA,NA,NA,72995,NA,NA,NA,115000,NA,NA,NA,NA,NA,86497.5,50000,NA,NA,NA,NA,62000,NA,185000,74000,NA,61500,NA,74000,59500,NA,NA,NA,NA,67000
"E01011609","West Yorkshire","Leeds 068B",NA,NA,NA,33000,37000,NA,48500,38800,NA,NA,37000,39950,NA,41950,NA,49950,40000,29950,NA,43747.5,NA,NA,42950,42250,41000,NA,NA,52500,NA,54950,NA,59700,NA,68750,99000,NA,NA,89000,99000,99000,NA,NA,95000,107500,111950,105500,128300,109250,113500,NA,109500,NA,104000,1e+05,NA,63840,NA,NA,NA,NA,84000,NA,80000,NA,NA,NA,NA,55000,NA,80000,NA,NA,NA,NA,NA,NA,NA,NA,85000,NA,77200,NA,NA,74000,NA,69250,73000,95000,NA,NA,NA,NA,NA,NA,NA,NA
"E01011610","West Yorkshire","Leeds 068C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44800,NA,NA,NA,27750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72000,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94000,NA,NA,NA,NA,NA,NA,NA,NA,108000,NA,NA
"E01011611","West Yorkshire","Leeds 068D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,NA,35000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011612","West Yorkshire","Leeds 079E",NA,50000,NA,43000,NA,NA,NA,37500,NA,NA,NA,NA,NA,53250,53500,NA,56497.5,58995,56747.5,44500,51950,51950,NA,51525,48000,NA,78495,79995,NA,96500,83000,81600,89250,88975,117500,NA,121000,122500,86995,60000,NA,120250,NA,125500,NA,124500,129500,110750,121725,NA,92500,137500,NA,138000,96995,NA,NA,115000,114950,72083,113497.5,NA,NA,NA,NA,106000,NA,110000,NA,NA,NA,60000,NA,NA,74000,NA,NA,107475,94950,90750,77000,NA,122000,123500,NA,95500,133500,NA,NA,NA,112500,NA,85000,95000,NA,98750
"E01011613","West Yorkshire","Leeds 076E",NA,NA,NA,NA,NA,NA,28000,NA,54000,NA,46500,NA,NA,NA,47000,NA,NA,NA,NA,NA,54950,59225,58500,58000,NA,NA,NA,NA,NA,NA,79950,NA,NA,NA,NA,86500,89950,NA,NA,NA,NA,NA,NA,NA,108000,105150,NA,NA,NA,NA,NA,117000,102000,NA,107000,NA,NA,NA,110000,NA,NA,NA,108000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011614","West Yorkshire","Leeds 068E",NA,NA,4000,NA,33000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45500,NA,NA,NA,NA,NA,51995,49995,NA,NA,NA,NA,28000,77500,NA,77000,87500,NA,NA,122995,119995,156995,159995,147997.5,126396,74926,128995,139995,124995,141000,170000,109000,154995,134973,149995,169995,72000,NA,101247.5,118997.5,119995,73000,NA,110000,90250,NA,NA,NA,97500,NA,91500,57000,88497.5,93500,NA,102000,90000,84000,93000,117000,103000,91995,103950,104750,77500,1e+05,110000,88250,110000,90000,113000,120000,108500,NA,127050,125000,129500,118000
"E01011615","West Yorkshire","Leeds 070A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011616","West Yorkshire","Leeds 072A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011617","West Yorkshire","Leeds 070B",NA,NA,NA,19500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011618","West Yorkshire","Leeds 070C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011620","West Yorkshire","Leeds 072B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40000,NA,NA,40000,NA,NA,NA,NA,34500,NA,NA,NA,NA,NA,NA,NA,NA,NA,66995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,NA,109000,97500,NA,NA,NA,NA,106250,NA,119995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114000,NA,140000,NA
"E01011621","West Yorkshire","Leeds 070D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011622","West Yorkshire","Leeds 072C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12000,NA,12000,NA,NA,NA,NA,NA,20000,NA,68000,NA,NA,NA,NA,NA,NA,NA,45000,NA,NA,NA,NA,50000,NA,NA,NA,NA,NA,NA,NA,NA,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011623","West Yorkshire","Leeds 075B",NA,NA,NA,NA,NA,NA,NA,NA,16000,NA,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15500,NA,NA,13000,NA,NA,NA,17200,NA,19950,NA,NA,29000,36500,32200,NA,NA,NA,61250,64000,NA,NA,61000,NA,78000,NA,NA,NA,NA,NA,NA,57500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48000,NA,NA,NA,NA,NA,NA,NA,NA
"E01011624","West Yorkshire","Leeds 072D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011625","West Yorkshire","Leeds 075C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112000,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011626","West Yorkshire","Leeds 075D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99995,NA,84100,95000,86480,87500,98000,80000,94185,93000,69250,120000,NA,80000,NA,58000,NA,NA,59000,62500,NA,122500,108000,69000,66750,99250,80000,75000,82000,89000,76500,105000,77725,97750,125250,121000,105000,133000,116500,98250,93000,137000,90000
"E01011627","West Yorkshire","Leeds 098A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011628","West Yorkshire","Leeds 098B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142500,143000,134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011629","West Yorkshire","Leeds 098C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39000,42500,NA,NA,NA,NA,NA,NA,46000,NA,NA,NA,NA,NA,47500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55000,NA,76000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+05,1e+05,NA,NA,NA,NA
"E01011630","West Yorkshire","Leeds 100B",36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123000,NA,137950,109975,135000,142000,119950,NA,146950,145000,NA,144950,152600,153000,133600,137475,75225,128475,119950,113000,NA,145000,133497.5,NA,139500,118000,125000,115000,95500,NA,NA,NA,109000,NA,NA,106000,113000,NA,105000,103000,79000,NA,110000,NA,116500,121225,127000,NA,97500,127500,127500,119250,128000,128000,126250,NA,127500,NA,NA
"E01011632","West Yorkshire","Leeds 098D",NA,NA,33000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33950,NA,NA,NA,52000,NA,NA,NA,NA,NA,70000,NA,NA,NA,NA,NA,86500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011633","West Yorkshire","Leeds 098E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,NA,NA,NA,NA,132475,134950,134950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,NA,103500,NA,NA,NA,NA,NA,NA,NA,NA,NA,94000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113000,NA,NA,NA,125000,137500,NA,NA,NA,NA,NA,NA,NA,NA
"E01011634","West Yorkshire","Leeds 100C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70000,NA,NA,NA,NA,NA,NA,NA,NA,77000,NA,NA,NA,NA,82250,NA,NA,NA,NA,NA,NA,NA,350000,NA,NA,NA,70000,NA,NA,NA,NA,NA,NA,NA,NA,NA,73000,NA
"E01011635","West Yorkshire","Leeds 097B",45995,45995,49995,39995,NA,NA,47500,NA,45250,41795,40000,43000,NA,44250,45000,95000,44495,38000,42475,36250,34250,NA,NA,46500,NA,49500,NA,45750,57500,59995,62995,74500,74875,75500,77250,88000,89975,83500,NA,NA,NA,110000,179950,179950,110500,NA,106000,NA,132000,NA,NA,NA,NA,116725,NA,NA,NA,NA,NA,NA,NA,NA,90000,147995,90000,82000,95000,NA,79950,NA,NA,NA,130000,NA,185000,NA,NA,109725,NA,NA,NA,185000,77250,NA,99500,81000,NA,180000,NA,NA,NA,NA,NA,89000,NA,NA
"E01011636","West Yorkshire","Leeds 100D",NA,NA,NA,31000,32000,NA,34000,NA,NA,NA,NA,NA,NA,NA,NA,49950,NA,NA,NA,30500,NA,48995,NA,NA,NA,NA,NA,NA,NA,59000,NA,NA,NA,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140000,NA,NA,NA,152500,NA,NA,NA,NA,NA,NA,NA,NA,75000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011637","West Yorkshire","Leeds 097C",NA,NA,NA,NA,NA,NA,NA,NA,20995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108876.5,NA,NA,138750,140000,NA,NA,NA,NA,104000,NA,149063,130000,74998,132995,112296.5,77000,77000,110000,98000,NA,106500,NA,NA,NA,NA,NA,105000,70000,NA,107000,103750,124995,NA,148000,123000,NA,NA,125000,NA,102500,108500,NA,87500,NA,120000,NA,NA,NA,80000,127500,123000,NA,NA
"E01011638","West Yorkshire","Leeds 097D",31250,NA,NA,NA,NA,NA,NA,NA,NA,NA,31000,35000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011639","West Yorkshire","Leeds 100E",NA,NA,NA,NA,NA,46000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011641","West Yorkshire","Leeds 032B",42950,NA,31000,36250,NA,NA,31000,33000,33250,34500,71000,36000,NA,38000,31500,34500,36750,NA,46000,57500,45250,52000,77500,70000,86000,NA,55950,64975,69950,61500,88750,86000,NA,1e+05,80500,86497.5,89950,93000,107500,1e+05,NA,105000,150000,96500,NA,114500,95000,118000,155000,155000,130000,NA,NA,NA,NA,NA,87500,110000,95000,74250,118000,95000,144000,NA,170000,84950,NA,136750,NA,67000,107000,NA,110000,NA,NA,96500,NA,101500,NA,NA,122625,105000,105500,89500,106000,NA,NA,NA,96000,120000,108500,122500,183000,NA,133000,95000
"E01011642","West Yorkshire","Leeds 032C",NA,NA,NA,NA,NA,37000,NA,30000,NA,NA,NA,NA,NA,NA,50250,43000,50000,NA,55000,48000,NA,NA,NA,NA,41000,NA,60000,NA,NA,67000,NA,NA,NA,NA,NA,1e+05,NA,NA,NA,NA,NA,NA,86000,119950,123000,NA,115500,105000,NA,NA,169995,155995,NA,NA,124000,137000,NA,70000,NA,99000,96000,NA,117000,NA,NA,NA,NA,NA,NA,NA,95000,75000,99000,90500,NA,NA,NA,NA,NA,NA,123000,NA,NA,128500,NA,NA,149000,NA,127500,NA,NA,NA,139000,NA,150250,111250
"E01011643","West Yorkshire","Leeds 037A",41875,34500,37250,34000,NA,NA,38550,50000,32550,39000,49975,44000,39500,39750,35000,71000,41000,40375,44500,45000,72500,59500,55997.5,NA,86750,86750,NA,87000,75000,67500,74250,76500,NA,58500,88000,89475,93000,1e+05,101000,82000,138000,78500,78000,120000,77500,85000,95000,134950,109000,129950,115000,NA,128000,148000,NA,NA,NA,145000,140000,75000,78750,218600,69000,168000,NA,310000,75000,NA,85000,105500,71500,220000,1e+05,110000,NA,115000,NA,93000,80000,77500,58000,132000,188000,144750,105000,109500,210000,75000,125000,76000,124950,121000,162500,215000,161250,110000
